Date,Place,Item,Quantity,Price,Category
11/23/2022,Glomark,Hair color remover,1,380,Grocery
6/24/2022,Glomark,Hair styling cream,1,1270,Grocery
7/30/2022,Glomark,Hair styling spray,1,740,Grocery
10/4/2022,Glomark,Hair styling mousse,1,1130,Grocery
10/2/2022,Glomark,Hair styling gel,1,570,Grocery
9/13/2022,Glomark,Hair styling wax,1,210,Grocery
6/22/2022,Glomark,Hair styling pomade,1,1150,Grocery
6/17/2022,Glomark,Hair styling serum,1,510,Grocery
1/11/2023,Glomark,Hair styling oil,1,850,Grocery
8/9/2022,Glomark,Hair styling foam,1,300,Grocery
11/5/2022,Glomark,Hair styling clay,1,1340,Grocery
1/9/2023,Glomark,Hair styling powder,1,1090,Grocery
10/2/2022,Glomark,Hair styling putty,1,940,Grocery
11/8/2022,Glomark,Hair styling lotion,1,1390,Grocery
8/28/2022,Glomark,Hair styling paste,1,770,Grocery
9/4/2022,Glomark,Hair styling fiber,1,1330,Grocery
7/5/2022,Glomark,Hair styling spray wax,1,410,Grocery
12/7/2022,Glomark,Hair styling texture spray,1,420,Grocery
12/8/2022,Glomark,Hair styling dry shampoo,1,310,Grocery
11/18/2022,Glomark,Hair styling heat protectant,1,1120,Grocery
12/15/2022,Glomark,Hair styling volumizer,1,1480,Grocery
10/14/2022,Glomark,Hair styling hairspray,1,850,Grocery
6/9/2022,Glomark,Curling wand,1,140,Grocery
6/20/2022,Glomark,Hot rollers,1,1030,Grocery
1/13/2023,Glomark,Hair straightening brush,1,600,Grocery
12/24/2022,Glomark,Hair straightening comb,1,1140,Grocery
1/10/2023,Glomark,Hair straightening serum,1,1090,Grocery
12/12/2022,Glomark,Hair straightening spray,1,1190,Grocery
6/29/2022,Glomark,Hair straightening cream,1,620,Grocery
8/30/2022,Glomark,Hair straightening balm,1,260,Grocery
11/10/2022,Glomark,Hair straightening oil,1,1020,Grocery
9/11/2022,Glomark,Hair straightening mousse,1,1490,Grocery
11/6/2022,Glomark,Hair straightening foam,1,350,Grocery
7/7/2022,Glomark,Hair straightening pomade,1,1470,Grocery
8/2/2022,Glomark,Hair straightener,1,150,Grocery
10/1/2022,Glomark,Hair dryer,1,670,Grocery
7/13/2022,Glomark,Hairbrush,1,270,Grocery
7/8/2022,Glomark,Comb,1,1100,Grocery
11/1/2022,Glomark,Bobby pins,1,1170,Grocery
6/26/2022,Glomark,Hair ties,1,1030,Grocery
12/14/2022,Glomark,Hair clips,1,890,Grocery
12/22/2022,Glomark,Hair extensions,1,180,Grocery
1/9/2023,Glomark,Wig,1,490,Grocery
1/13/2023,Glomark,Headband,1,480,Grocery
7/11/2022,Glomark,Hair scarf,1,230,Grocery
12/21/2022,Glomark,Beard trimmer,1,1070,Grocery
7/22/2022,Glomark,Electric shaver,1,1440,Grocery
11/9/2022,Glomark,Manual razor,1,400,Grocery
10/30/2022,Glomark,Shaving cream,1,1440,Grocery
1/23/2023,Glomark,Aftershave lotion,1,370,Grocery
12/23/2022,Glomark,Deodorant,1,1240,Grocery
11/7/2022,Glomark,Antiperspirant,1,1220,Grocery
1/2/2023,Glomark,Perfume,1,220,Grocery
12/5/2022,Glomark,Cologne,1,180,Grocery
10/27/2022,Glomark,Body spray,1,570,Grocery
9/18/2022,Glomark,Body powder,1,1410,Grocery
9/30/2022,Glomark,Mouthwash,1,840,Grocery
7/3/2022,Glomark,Toothpaste,1,890,Grocery
8/13/2022,Glomark,Dental floss,1,510,Grocery
11/8/2022,Glomark,Toothbrush,1,1340,Grocery
9/26/2022,Glomark,Denture cleaner,1,760,Grocery
1/15/2023,Glomark,Contact lens solution,1,560,Grocery
1/2/2023,Glomark,Contact lens case,1,730,Grocery
6/27/2022,Glomark,Eye drops,1,1320,Grocery
7/11/2022,Glomark,Earplugs,1,130,Grocery
11/8/2022,Glomark,Sleeping mask,1,170,Grocery
6/23/2022,Glomark,First aid kit,1,410,Grocery
10/6/2022,Glomark,Bandages,1,1320,Grocery
7/23/2022,Glomark,Adhesive tape,1,530,Grocery
1/13/2023,Glomark,Gauze,1,1400,Grocery
9/7/2022,Glomark,Antibiotic ointment,1,1320,Grocery
9/20/2022,Glomark,Hydrogen peroxide,1,950,Grocery
6/15/2022,Glomark,Rubbing alcohol,1,830,Grocery
7/4/2022,Glomark,Thermometer,1,540,Grocery
12/2/2022,Glomark,Cold compress,1,810,Grocery
6/2/2022,Glomark,Hot water bottle,1,1170,Grocery
1/12/2023,Glomark,Heating pad,1,220,Grocery
6/6/2022,Glomark,Pain reliever,1,470,Grocery
7/27/2022,Glomark,Anti-inflammatory medication,1,700,Grocery
12/29/2022,Glomark,Allergy medication,1,550,Grocery
8/9/2022,Glomark,Cold and flu medication,1,400,Grocery
7/1/2022,Glomark,Cough drops,1,1040,Grocery
11/23/2022,Glomark,Nasal spray,1,730,Grocery
9/1/2022,Glomark,Sunscreen,1,950,Grocery
1/16/2023,Glomark,Aloe vera gel,1,1150,Grocery
9/21/2022,Glomark,Insect repellent,1,660,Grocery
8/30/2022,Glomark,Insect bite cream,1,250,Grocery
10/5/2022,Glomark,Hand sanitizer,1,370,Grocery
7/14/2022,Glomark,Tissues,1,1440,Grocery
9/7/2022,Glomark,Disposable face masks,1,1370,Grocery
12/28/2022,Glomark,Disinfecting wipes,1,140,Grocery
1/2/2023,Glomark,Surface cleaner,1,710,Grocery
11/8/2022,Glomark,Laundry detergent,1,1410,Grocery
7/18/2022,Glomark,Fabric softener,1,690,Grocery
10/24/2022,Glomark,Stain remover,1,1110,Grocery
12/6/2022,Glomark,Bleach,1,630,Grocery
6/29/2022,Glomark,Dish soap,1,360,Grocery
6/18/2022,Glomark,Dishwasher detergent,1,320,Grocery
1/12/2023,Glomark,Glass cleaner,1,850,Grocery
12/22/2022,Glomark,All-purpose cleaner,1,460,Grocery
8/8/2022,Glomark,Furniture polish,1,670,Grocery
11/8/2022,Glomark,Air freshener,1,480,Grocery
6/30/2022,Glomark,Carpet cleaner,1,1500,Grocery
8/22/2022,Glomark,Vacuum cleaner,1,1050,Grocery
8/13/2022,Glomark,Dustpan and brush,1,120,Grocery
1/20/2023,Glomark,Mop,1,680,Grocery
12/13/2022,Glomark,Bucket,1,160,Grocery
6/22/2022,Glomark,Broom,1,310,Grocery
9/23/2022,Glomark,Trash bags,1,280,Grocery
1/7/2023,Glomark,Recycling bags,1,590,Grocery
1/18/2023,Glomark,Paper towels,1,1290,Grocery
12/15/2022,Glomark,Dish towels,1,1030,Grocery
10/19/2022,Glomark,Oven mitts,1,1500,Grocery
1/11/2023,Glomark,Potholders,1,1310,Grocery
11/13/2022,Glomark,Cooking utensils,1,1010,Grocery
6/11/2022,Glomark,Cutting board,1,1250,Grocery
7/20/2022,Glomark,Knives,1,120,Grocery
12/6/2022,Glomark,Measuring cups,1,580,Grocery
9/5/2022,Glomark,Measuring spoons,1,1460,Grocery
8/14/2022,Glomark,Mixing bowls,1,900,Grocery
8/16/2022,Glomark,Colander,1,960,Grocery
9/2/2022,Glomark,Strainer,1,650,Grocery
12/24/2022,Glomark,Spatula,1,1040,Grocery
1/12/2023,Glomark,Whisk,1,130,Grocery
11/25/2022,Glomark,Tongs,1,910,Grocery
7/4/2022,Glomark,Ladle,1,930,Grocery
1/4/2023,Glomark,Potato peeler,1,970,Grocery
11/16/2022,Glomark,Can opener,1,1490,Grocery
8/21/2022,Glomark,Bottle opener,1,1210,Grocery
11/30/2022,Glomark,Corkscrew,1,170,Grocery
11/16/2022,Glomark,Kitchen scissors,1,270,Grocery
9/7/2022,Glomark,Grater,1,530,Grocery
9/17/2022,Glomark,Rolling pin,1,320,Grocery
1/17/2023,Glomark,Pastry brush,1,1280,Grocery
1/12/2023,Glomark,Kitchen timer,1,1150,Grocery
12/10/2022,Glomark,Toaster,1,1290,Grocery
1/7/2023,Glomark,Blender,1,550,Grocery
6/15/2022,Glomark,Food processor,1,1340,Grocery
11/17/2022,Glomark,Stand mixer,1,1440,Grocery
6/24/2022,Glomark,Hand mixer,1,570,Grocery
11/28/2022,Glomark,Slow cooker,1,810,Grocery
10/1/2022,Glomark,Rice cooker,1,1310,Grocery
8/19/2022,Glomark,Pressure cooker,1,1160,Grocery
6/18/2022,Glomark,Electric kettle,1,420,Grocery
6/13/2022,Glomark,Coffee maker,1,300,Grocery
12/28/2022,Glomark,Espresso machine,1,870,Grocery
6/3/2022,Glomark,Tea infuser,1,140,Grocery
1/17/2023,Glomark,Tea kettle,1,730,Grocery
7/15/2022,Glomark,Juicer,1,730,Grocery
7/31/2022,Glomark,Waffle maker,1,450,Grocery
12/11/2022,Glomark,Sandwich maker,1,1080,Grocery
9/26/2022,Glomark,Panini press,1,360,Grocery
12/7/2022,Glomark,Microwave,1,820,Grocery
7/30/2022,Glomark,Toaster oven,1,350,Grocery
1/3/2023,Glomark,Air fryer,1,250,Grocery
11/18/2022,Glomark,Griddle,1,300,Grocery
11/13/2022,Glomark,Hot plate,1,500,Grocery
12/13/2022,Glomark,Dutch oven,1,630,Grocery
1/12/2023,Glomark,Cast iron skillet,1,730,Grocery
8/14/2022,Glomark,Saucepan,1,1180,Grocery
8/2/2022,Glomark,Stockpot,1,1290,Grocery
12/11/2022,Glomark,Frying pan,1,270,Grocery
10/8/2022,Glomark,Baking sheet,1,390,Grocery
9/3/2022,Glomark,Pie dish,1,1040,Grocery
7/16/2022,Glomark,Casserole dish,1,970,Grocery
8/29/2022,Glomark,Loaf pan,1,1120,Grocery
12/16/2022,Glomark,Cake pan,1,1330,Grocery
7/7/2022,Glomark,Muffin tin,1,1160,Grocery
6/16/2022,Glomark,Cooling rack,1,810,Grocery
6/30/2022,Glomark,Mixing spoons,1,470,Grocery
1/3/2023,Glomark,Spatulas,1,840,Grocery
6/24/2022,Glomark,Pastry scraper,1,200,Grocery
12/17/2022,Glomark,Pastry bag,1,1390,Grocery
9/29/2022,Glomark,Cookie cutters,1,220,Grocery
7/7/2022,Glomark,Rolling pin,1,1140,Grocery
6/23/2022,Glomark,Piping tips,1,1050,Grocery
1/24/2023,Glomark,Whisk,1,940,Grocery
6/9/2022,Glomark,Oven mitts,1,560,Grocery
10/14/2022,Glomark,Potholders,1,760,Grocery
6/27/2022,Glomark,Cooking twine,1,300,Grocery
10/19/2022,Glomark,Meat thermometer,1,380,Grocery
9/1/2022,Glomark,Cutting board,1,1160,Grocery
7/9/2022,Glomark,Knives,1,460,Grocery
12/14/2022,Glomark,Measuring cups,1,750,Grocery
12/2/2022,Glomark,Measuring spoons,1,1180,Grocery
6/19/2022,Glomark,Mixing bowls,1,310,Grocery
7/4/2022,Glomark,Colander,1,420,Grocery
12/23/2022,Glomark,Strainer,1,1490,Grocery
10/24/2022,Glomark,Spatula,1,850,Grocery
8/6/2022,Glomark,Whisk,1,420,Grocery
6/3/2022,Glomark,Tongs,1,1420,Grocery
11/8/2022,Glomark,Ladle,1,410,Grocery
12/13/2022,Glomark,Potato peeler,1,140,Grocery
12/9/2022,Glomark,Can opener,1,1000,Grocery
6/25/2022,Glomark,Bottle opener,1,390,Grocery
8/3/2022,Glomark,Corkscrew,1,900,Grocery
7/1/2022,Glomark,Kitchen scissors,1,890,Grocery
9/20/2022,Glomark,Grater,1,910,Grocery
10/27/2022,Glomark,Rolling pin,1,250,Grocery
9/16/2022,Glomark,Pastry brush,1,540,Grocery
12/6/2022,Glomark,Kitchen timer,1,960,Grocery
10/15/2022,Glomark,Kitchen scale,1,160,Grocery
10/28/2022,Glomark,Food storage containers,1,490,Grocery
9/29/2022,Glomark,Plastic wrap,1,1090,Grocery
8/29/2022,Glomark,Aluminum foil,1,580,Grocery
1/14/2023,Glomark,Parchment paper,1,1230,Grocery
6/25/2022,Glomark,Wax paper,1,640,Grocery
9/29/2022,Glomark,Freezer bags,1,180,Grocery
7/2/2022,Glomark,Ziplock bags,1,1290,Grocery
10/15/2022,Glomark,Brown paper bags,1,1150,Grocery
8/6/2022,Glomark,Tupperware,1,650,Grocery
7/28/2022,Glomark,Mason jars,1,750,Grocery
9/1/2022,Glomark,Glass food storage containers,1,450,Grocery
1/5/2023,Glomark,Plastic food storage containers,1,210,Grocery
12/9/2022,Glomark,Plastic cutlery,1,910,Grocery
7/12/2022,Glomark,Disposable plates,1,1310,Grocery
1/6/2023,Glomark,Disposable cups,1,900,Grocery
11/12/2022,Glomark,Paper napkins,1,990,Grocery
12/18/2022,Glomark,Plastic straws,1,780,Grocery
7/9/2022,Glomark,Coffee filters,1,1170,Grocery
10/5/2022,Glomark,Tea bags,1,1300,Grocery
12/4/2022,Glomark,Sugar,1,330,Grocery
12/12/2022,Glomark,Salt,1,710,Grocery
9/26/2022,Glomark,Pepper,1,520,Grocery
10/15/2022,Glomark,Spices,1,680,Grocery
9/24/2022,Glomark,Herbs,1,1090,Grocery
1/19/2023,Glomark,Olive oil,1,760,Grocery
10/9/2022,Glomark,Vegetable oil,1,1080,Grocery
9/12/2022,Glomark,Canola oil,1,1250,Grocery
8/20/2022,Glomark,Balsamic vinegar,1,830,Grocery
10/19/2022,Glomark,Red wine vinegar,1,440,Grocery
8/21/2022,Glomark,Apple cider vinegar,1,780,Grocery
10/10/2022,Glomark,Soy sauce,1,700,Grocery
8/27/2022,Glomark,Hot sauce,1,470,Grocery
10/6/2022,Glomark,Ketchup,1,170,Grocery
1/20/2023,Glomark,Mustard,1,550,Grocery
6/23/2022,Glomark,Mayonnaise,1,1250,Grocery
10/26/2022,Glomark,BBQ sauce,1,1210,Grocery
7/3/2022,Glomark,Salad dressing,1,140,Grocery
11/11/2022,Glomark,Worcestershire sauce,1,360,Grocery
9/30/2022,Glomark,Salsa,1,430,Grocery
11/26/2022,Glomark,Pickles,1,230,Grocery
7/9/2022,Glomark,Olives,1,750,Grocery
9/22/2022,Glomark,Capers,1,420,Grocery
11/27/2022,Glomark,Canned beans,1,330,Grocery
12/13/2022,Glomark,Canned vegetables,1,850,Grocery
7/9/2022,Glomark,Canned fruit,1,140,Grocery
6/2/2022,Glomark,Canned soup,1,790,Grocery
10/24/2022,Glomark,Canned meat,1,1000,Grocery
12/28/2022,Glomark,Pasta,1,240,Grocery
7/7/2022,Glomark,Rice,1,1450,Grocery
8/30/2022,Glomark,Quinoa,1,460,Grocery
9/16/2022,Glomark,Couscous,1,550,Grocery
12/3/2022,Glomark,Bread,1,610,Grocery
1/5/2023,Glomark,Tortillas,1,940,Grocery
12/12/2022,Glomark,Bagels,1,1460,Grocery
9/30/2022,Glomark,English muffins,1,920,Grocery
12/3/2022,Glomark,Croissants,1,670,Grocery
7/16/2022,Glomark,Sourdough,1,200,Grocery
12/10/2022,Glomark,Whole wheat bread,1,430,Grocery
7/6/2022,Glomark,White bread,1,630,Grocery
9/3/2022,Glomark,Rye bread,1,1300,Grocery
10/3/2022,Glomark,Pita bread,1,940,Grocery
1/15/2023,Glomark,Naan,1,200,Grocery
12/29/2022,Glomark,Brioche,1,110,Grocery
11/15/2022,Glomark,Challah,1,380,Grocery
12/4/2022,Glomark,Gluten-free bread,1,1300,Grocery
8/20/2022,Glomark,Rolls,1,650,Grocery
6/8/2022,Glomark,Hamburger buns,1,580,Grocery
9/7/2022,Glomark,Hot dog buns,1,650,Grocery
9/7/2022,Glomark,Bread crumbs,1,160,Grocery
12/6/2022,Glomark,Croutons,1,150,Grocery
8/22/2022,Glomark,Breakfast cereal,1,710,Grocery
6/20/2022,Glomark,Oatmeal,1,1410,Grocery
9/15/2022,Glomark,Granola,1,210,Grocery
1/9/2023,Glomark,Muesli,1,790,Grocery
12/3/2022,Glomark,Pancake mix,1,270,Grocery
12/18/2022,Glomark,Maple syrup,1,780,Grocery
10/22/2022,Glomark,Honey,1,860,Grocery
9/5/2022,Glomark,Peanut butter,1,340,Grocery
6/29/2022,Glomark,Almond butter,1,1400,Grocery
10/31/2022,Glomark,Cashew butter,1,270,Grocery
11/29/2022,Glomark,Jam,1,110,Grocery
1/1/2023,Glomark,Jelly,1,390,Grocery
11/20/2022,Glomark,Nutella,1,800,Grocery
9/16/2022,Glomark,Chocolate chips,1,130,Grocery
8/25/2022,Glomark,Marshmallows,1,810,Grocery
8/25/2022,Glomark,Graham crackers,1,1210,Grocery
6/2/2022,Glomark,Nuts,1,1280,Grocery
6/12/2022,Glomark,Dried fruit,1,920,Grocery
7/6/2022,Glomark,Chocolate bars,1,890,Grocery
8/29/2022,Glomark,Candy,1,690,Grocery
7/9/2022,Glomark,Gum,1,970,Grocery
10/15/2022,Glomark,Chips,1,530,Grocery
11/29/2022,Glomark,Pretzels,1,1420,Grocery
8/26/2022,Glomark,Crackers,1,550,Grocery
7/7/2022,Glomark,Popcorn,1,1430,Grocery
9/18/2022,Glomark,Trail mix,1,710,Grocery
11/2/2022,Glomark,Beef,1,740,Grocery
8/13/2022,Glomark,Chicken,1,480,Grocery
9/23/2022,Glomark,Pork,1,1190,Grocery
7/24/2022,Glomark,Bacon,1,1070,Grocery
9/5/2022,Glomark,Sausage,1,850,Grocery
12/22/2022,Glomark,Ground beef,1,510,Grocery
9/20/2022,Glomark,Ground turkey,1,1030,Grocery
9/10/2022,Glomark,Steak,1,1090,Grocery
10/10/2022,Glomark,Roast beef,1,1020,Grocery
7/22/2022,Glomark,Ham,1,570,Grocery
6/3/2022,Glomark,Lamb,1,730,Grocery
11/30/2022,Glomark,Fish,1,510,Grocery
10/5/2022,Glomark,Shrimp,1,1460,Grocery
7/23/2022,Glomark,Crab,1,1100,Grocery
12/24/2022,Glomark,Lobster,1,1210,Grocery
8/15/2022,Glomark,Clams,1,1150,Grocery
9/18/2022,Glomark,Oysters,1,850,Grocery
7/25/2022,Glomark,Scallops,1,880,Grocery
10/15/2022,Glomark,Tuna,1,390,Grocery
8/10/2022,Glomark,Salmon,1,1290,Grocery
10/27/2022,Glomark,Tilapia,1,1090,Grocery
11/29/2022,Glomark,Cod,1,1040,Grocery
12/17/2022,Glomark,Catfish,1,1070,Grocery
10/10/2022,Glomark,Trout,1,790,Grocery
6/18/2022,Glomark,Canned tuna,1,920,Grocery
12/27/2022,Glomark,Canned salmon,1,990,Grocery
12/11/2022,Glomark,Tofu,1,790,Grocery
8/12/2022,Glomark,Tempeh,1,1210,Grocery
7/21/2022,Glomark,Seitan,1,110,Grocery
6/6/2022,Glomark,Vegetarian burgers,1,320,Grocery
1/2/2023,Glomark,Vegetarian sausages,1,1090,Grocery
6/18/2022,Glomark,Vegetarian hot dogs,1,1480,Grocery
8/12/2022,Glomark,Hummus,1,1230,Grocery
11/20/2022,Glomark,Baba ganoush,1,1350,Grocery
12/4/2022,Glomark,Falafel,1,1280,Grocery
8/18/2022,Glomark,Veggie chips,1,1070,Grocery
6/17/2022,Glomark,Veggie straws,1,570,Grocery
6/16/2022,Glomark,Seaweed snacks,1,890,Grocery
6/18/2022,Glomark,Soy milk,1,300,Grocery
8/11/2022,Glomark,Almond milk,1,800,Grocery
10/18/2022,Glomark,Coconut milk,1,750,Grocery
6/23/2022,Glomark,Rice milk,1,190,Grocery
7/26/2022,Glomark,Yogurt,1,660,Grocery
7/6/2022,Glomark,Greek yogurt,1,620,Grocery
6/19/2022,Glomark,Cottage cheese,1,1400,Grocery
9/30/2022,Glomark,Sour cream,1,970,Grocery
12/5/2022,Glomark,Cheese,1,700,Grocery
8/16/2022,Glomark,Cheddar cheese,1,1180,Grocery
1/5/2023,Glomark,Swiss cheese,1,1360,Grocery
1/25/2023,Glomark,Mozzarella cheese,1,1430,Grocery
6/19/2022,Glomark,Parmesan cheese,1,1450,Grocery
11/8/2022,Glomark,Feta cheese,1,990,Grocery
7/2/2022,Glomark,Cream cheese,1,340,Grocery
9/14/2022,Glomark,Blue cheese,1,1220,Grocery
8/7/2022,Glomark,Brie,1,830,Grocery
6/23/2022,Glomark,Camembert,1,690,Grocery
7/7/2022,Glomark,Gouda,1,970,Grocery
7/26/2022,Glomark,Provolone,1,1060,Grocery
7/30/2022,Glomark,Ricotta,1,1150,Grocery
1/19/2023,Glomark,Monterey Jack,1,810,Grocery
7/11/2022,Glomark,Pepper jack,1,630,Grocery
8/14/2022,Glomark,String cheese,1,860,Grocery
1/11/2023,Glomark,Ice cream,1,260,Grocery
12/14/2022,Glomark,Sorbet,1,1310,Grocery
11/25/2022,Glomark,Frozen yogurt,1,360,Grocery
7/25/2022,Glomark,Gelato,1,370,Grocery
12/27/2022,Glomark,Sherbet,1,1290,Grocery
10/18/2022,Glomark,Whipped cream,1,500,Grocery
7/22/2022,Glomark,Canned whipped cream,1,840,Grocery
7/12/2022,Glomark,Non-dairy whipped cream,1,310,Grocery
1/3/2023,Glomark,Cake mix,1,610,Grocery
9/17/2022,Glomark,Brownie mix,1,520,Grocery
1/9/2023,Glomark,Cookie mix,1,150,Grocery
7/25/2022,Glomark,Frosting,1,380,Grocery
7/14/2022,Glomark,Pie crust,1,1470,Grocery
7/10/2022,Glomark,Canned pie filling,1,960,Grocery
12/10/2022,Glomark,Mixed Nuts,1,460,Grocery
11/15/2022,Glomark,Kombucha,1,850,Grocery
10/13/2022,Glomark,Almond Butter,1,890,Grocery
12/1/2022,Glomark,Italian Dressing,1,450,Grocery
7/8/2022,Glomark,Beef Jerky,1,1280,Grocery
12/28/2022,Glomark,Lemon Juice,1,550,Grocery
12/31/2022,Glomark,Edamame,1,1470,Grocery
7/5/2022,Glomark,Cranberries,1,270,Grocery
11/17/2022,Glomark,Garlic Powder,1,130,Grocery
1/2/2023,Glomark,Coconut Oil,1,1320,Grocery
12/10/2022,Glomark,Sunflower Seeds,1,250,Grocery
11/19/2022,Glomark,Salsa,1,1190,Grocery
11/12/2022,Glomark,Sourdough Bread,1,1410,Grocery
7/18/2022,Glomark,Parmesan Cheese,1,460,Grocery
11/12/2022,Glomark,Ground Turkey,1,1420,Grocery
8/8/2022,Glomark,Whole Wheat Flour,1,140,Grocery
1/7/2023,Glomark,Chicken Broth,1,410,Grocery
8/17/2022,Glomark,BBQ Sauce,1,850,Grocery
6/11/2022,Glomark,Gouda Cheese,1,690,Grocery
12/18/2022,Glomark,Basmati Rice,1,870,Grocery
9/11/2022,Glomark,Sweetened Condensed Milk,1,520,Grocery
1/7/2023,Glomark,Sirloin Steak,1,840,Grocery
1/14/2023,Glomark,White Wine Vinegar,1,840,Grocery
12/7/2022,Glomark,Tofu,1,1250,Grocery
9/6/2022,Glomark,Cinnamon Rolls,1,130,Grocery
12/25/2022,Glomark,Roasted Almonds,1,1190,Grocery
12/23/2022,Glomark,Whole Wheat Pasta,1,900,Grocery
7/8/2022,Glomark,White Sugar,1,500,Grocery
10/3/2022,Glomark,Wheat Bread,1,970,Grocery
9/12/2022,Glomark,Sweet Potatoes,1,230,Grocery
1/9/2023,Glomark,Hummus,1,1250,Grocery
9/6/2022,Glomark,Provolone Cheese,1,1240,Grocery
11/23/2022,Glomark,Brown Rice,1,1210,Grocery
8/14/2022,Glomark,Chia Seeds,1,1340,Grocery
9/1/2022,Glomark,Red Wine Vinegar,1,1340,Grocery
11/8/2022,Glomark,Canned Peaches,1,1360,Grocery
7/3/2022,Glomark,Pesto Sauce,1,520,Grocery
7/7/2022,Glomark,Flaxseed,1,900,Grocery
6/6/2022,Glomark,Chickpeas,1,1200,Grocery
9/13/2022,Glomark,Paprika,1,610,Grocery
7/15/2022,Glomark,Mixed Vegetables,1,1190,Grocery
7/6/2022,Glomark,Balsamic Vinegar,1,1230,Grocery
8/14/2022,Glomark,Coconut Milk,1,350,Grocery
10/26/2022,Glomark,Spaghetti Sauce,1,230,Grocery
9/6/2022,Glomark,Grapes,1,1410,Grocery
9/12/2022,Glomark,Canned Tuna,1,1400,Grocery
12/10/2022,Glomark,Black Beans,1,180,Grocery
9/2/2022,Glomark,Corn Starch,1,1120,Grocery
6/5/2022,Glomark,Rice Cakes,1,420,Grocery
11/16/2022,Glomark,Whipping Cream,1,340,Grocery
10/18/2022,Glomark,Pineapple,1,600,Grocery
8/26/2022,Glomark,Dried Apricots,1,100,Grocery
9/1/2022,Glomark,Orange Juice,1,100,Grocery
7/2/2022,Glomark,Graham Crackers,1,750,Grocery
7/7/2022,Glomark,Tilapia,1,530,Grocery
12/14/2022,Glomark,Dark Chocolate,1,540,Grocery
6/21/2022,Glomark,Milk Chocolate,1,1340,Grocery
10/12/2022,Glomark,Honey Mustard,1,210,Grocery
10/7/2022,Glomark,Corn Chips,1,960,Grocery
11/30/2022,Glomark,English Muffins,1,1230,Grocery
1/1/2023,Glomark,Pinto Beans,1,1040,Grocery
10/8/2022,Glomark,Red Peppers,1,200,Grocery
8/14/2022,Glomark,Black Olives,1,300,Grocery
6/23/2022,Glomark,Refried Beans,1,350,Grocery
8/21/2022,Glomark,Corn Tortillas,1,950,Grocery
12/24/2022,Glomark,Sour Cream,1,1070,Grocery
8/16/2022,Glomark,Hot Sauce,1,350,Grocery
7/3/2022,Glomark,Frozen Vegetables,1,570,Grocery
6/22/2022,Glomark,Chicken Sausage,1,860,Grocery
1/20/2023,Glomark,Hot Dogs,1,1080,Grocery
6/27/2022,Glomark,Pork Chops,1,1400,Grocery
6/7/2022,Glomark,Brown Sugar,1,420,Grocery
11/16/2022,Glomark,Raisins,1,800,Grocery
6/25/2022,Glomark,Cilantro,1,1320,Grocery
1/12/2023,Glomark,Garlic,1,350,Grocery
12/13/2022,Glomark,Frozen Fruit,1,940,Grocery
9/8/2022,Glomark,Raspberry Jam,1,370,Grocery
1/7/2023,Glomark,Green Peppers,1,1330,Grocery
11/17/2022,Glomark,Red Potatoes,1,400,Grocery
6/27/2022,Glomark,Coconut,1,800,Grocery
8/1/2022,Glomark,Lemon Pepper,1,1260,Grocery
9/17/2022,Glomark,Blueberries,1,530,Grocery
11/11/2022,Glomark,Strawberry Jam,1,600,Grocery
12/20/2022,Glomark,White Rice,1,890,Grocery
10/20/2022,Glomark,Green Olives,1,1420,Grocery
8/18/2022,Glomark,Corn Syrup,1,1440,Grocery
8/6/2022,Glomark,White Vinegar,1,1420,Grocery
12/23/2022,Glomark,Teriyaki Sauce,1,500,Grocery
8/27/2022,Glomark,Lime Juice,1,140,Grocery
8/29/2022,Glomark,Black Pepper,1,1350,Grocery
7/24/2022,Glomark,Mashed Potatoes,1,640,Grocery
8/21/2022,Glomark,Hot Cocoa Mix,1,700,Grocery
8/28/2022,Glomark,Grapefruit,1,420,Grocery
12/25/2022,Glomark,Baking Soda,1,1470,Grocery
12/18/2022,Glomark,Apple Cider Vinegar,1,1180,Grocery
7/30/2022,Glomark,Dried Cranberries,1,1390,Grocery
6/19/2022,Glomark,Beef Stew Meat,1,840,Grocery
1/8/2023,Glomark,Beef Brisket,1,1340,Grocery
1/22/2023,Glomark,Tuna Salad,1,740,Grocery
7/2/2022,Glomark,Coconut Flour,1,340,Grocery
7/8/2022,Glomark,Hot Italian Sausage,1,240,Grocery
9/20/2022,Glomark,Sweet Pickles,1,1070,Grocery
11/2/2022,Glomark,Green Beans,1,650,Grocery
12/13/2022,Glomark,Pecans,1,560,Grocery
12/12/2022,Glomark,Cottage Cheese,1,1090,Grocery
11/5/2022,Glomark,Dried Mango,1,720,Grocery
12/30/2022,Glomark,Dried Pineapple,1,1450,Grocery
11/12/2022,Glomark,Pumpernickel Bread,1,1070,Grocery
6/17/2022,Glomark,Ground Beef,1,1390,Grocery
12/1/2022,Glomark,Nutella,1,250,Grocery
7/8/2022,Glomark,Curry Powder,1,470,Grocery
10/10/2022,Glomark,Ginger,1,400,Grocery
10/4/2022,Glomark,Pickled Jalapenos,1,960,Grocery
1/25/2023,Glomark,Feta Cheese,1,1410,Grocery
7/9/2022,Glomark,Lemon Curd,1,300,Grocery
8/10/2022,Glomark,Quinoa,1,1490,Grocery
7/15/2022,Glomark,Canned Tomatoes,1,300,Grocery
8/12/2022,Glomark,Cauliflower,1,1380,Grocery
10/13/2022,Glomark,Tahini,1,560,Grocery
